Origin_Label,Destination_Label,Product_Code,Year_label,XGB_Forecast
Libya,United Arab Emirates,8517,2022,14.646075
Libya,United Arab Emirates,9404,2022,0.6529599
Libya,United Kingdom,8517,2022,15.491464
Libya,United Kingdom,9404,2022,0.6529599
Libya,United States of America,8517,2022,8.201684
Libya,Viet Nam,8517,2022,7.79577
Lithuania,Afghanistan,8517,2022,31.779413
Lithuania,Albania,2106,2022,1.0403659
Lithuania,Albania,8517,2022,14.256295
Lithuania,Albania,9404,2022,0.7896109
Lithuania,Algeria,2106,2022,1.6502683
Lithuania,Algeria,6109,2022,1.7821273
Lithuania,Algeria,8517,2022,8.0421715
Lithuania,Algeria,9404,2022,0.8263493
Lithuania,Andorra,2106,2022,1.5439091
Lithuania,Andorra,6109,2022,3.7190638
Lithuania,Andorra,8517,2022,24.071743
Lithuania,Andorra,9404,2022,10.856535
Lithuania,Angola,6109,2022,15.748934
Lithuania,Angola,8517,2022,9.528824
Lithuania,Argentina,6109,2022,8.127297
Lithuania,Argentina,8517,2022,5.7262063
Lithuania,Argentina,9404,2022,11.724919
Lithuania,Armenia,2106,2022,2.0751553
Lithuania,Armenia,3304,2022,1.2911967
Lithuania,Armenia,6109,2022,4.8884745
Lithuania,Armenia,8517,2022,31.462046
Lithuania,Armenia,9404,2022,0.8698767
Lithuania,Australia,2106,2022,0.8338915
Lithuania,Australia,3304,2022,1.6956134
Lithuania,Australia,6109,2022,2.022186
Lithuania,Australia,8517,2022,8.621612
Lithuania,Australia,9404,2022,0.47174153
Lithuania,Austria,2106,2022,0.8239957
Lithuania,Austria,3304,2022,2.7634265
Lithuania,Austria,6109,2022,5.6024227
Lithuania,Austria,8517,2022,23.938097
Lithuania,Austria,9404,2022,0.5375797
Lithuania,Azerbaijan,2106,2022,1.2357591
Lithuania,Azerbaijan,3304,2022,2.7812116
Lithuania,Azerbaijan,6109,2022,3.0498354
Lithuania,Azerbaijan,8517,2022,8.548001
Lithuania,Azerbaijan,9404,2022,0.79775316
Lithuania,Bahrain,3304,2022,2.7439864
Lithuania,Bahrain,6109,2022,5.7905073
Lithuania,Bahrain,8517,2022,14.064735
Lithuania,Bahrain,9404,2022,5.37248
Lithuania,Barbados,8517,2022,15.145682
Lithuania,Belarus,2106,2022,1.2357591
Lithuania,Belarus,3304,2022,2.7812116
Lithuania,Belarus,6109,2022,5.9489207
Lithuania,Belarus,8517,2022,11.464642
Lithuania,Belarus,9404,2022,1.1798453
Lithuania,Belgium,2106,2022,0.76985675
Lithuania,Belgium,3304,2022,2.852926
Lithuania,Belgium,6109,2022,5.158428
Lithuania,Belgium,8517,2022,26.053715
Lithuania,Belgium,9404,2022,0.80633193
Lithuania,Benin,3304,2022,1.1166062
Lithuania,Bolivia (Plurinational State of),6109,2022,1.6037863
Lithuania,Bolivia (Plurinational State of),8517,2022,5.695618
Lithuania,Bosnia and Herzegovina,2106,2022,1.0024422
Lithuania,Bosnia and Herzegovina,3304,2022,1.3248547
Lithuania,Bosnia and Herzegovina,6109,2022,2.8240793
Lithuania,Bosnia and Herzegovina,8517,2022,15.44018
Lithuania,Bosnia and Herzegovina,9404,2022,4.244123
Lithuania,Botswana,2106,2022,1.0403659
Lithuania,Botswana,6109,2022,8.127297
Lithuania,Botswana,8517,2022,23.125439
Lithuania,Brazil,3304,2022,2.428783
Lithuania,Brazil,6109,2022,1.3481419
Lithuania,Brazil,8517,2022,5.7288194
Lithuania,Brunei Darussalam,8517,2022,8.157604
Lithuania,Bulgaria,2106,2022,1.465133
Lithuania,Bulgaria,3304,2022,1.7058822
Lithuania,Bulgaria,6109,2022,2.6257796
Lithuania,Bulgaria,8517,2022,29.611204
Lithuania,Bulgaria,9404,2022,0.77394325
Lithuania,Burkina Faso,8517,2022,13.2752495
Lithuania,Burundi,8517,2022,11.138554
Lithuania,Cabo Verde,8517,2022,8.257077
Lithuania,Cambodia,2106,2022,1.102547
Lithuania,Cambodia,8517,2022,8.068865
Lithuania,Cameroon,8517,2022,6.5986586
Lithuania,Central African Republic,8517,2022,10.717916
Lithuania,Chile,2106,2022,1.2886689
Lithuania,Chile,3304,2022,5.9682136
Lithuania,Chile,6109,2022,3.9404752
Lithuania,Chile,8517,2022,26.407103
Lithuania,Chile,9404,2022,12.210353
Lithuania,China,2106,2022,3.1110392
Lithuania,China,3304,2022,5.906196
Lithuania,China,6109,2022,7.9006133
Lithuania,China,8517,2022,13.61443
Lithuania,China,9404,2022,10.020891
Lithuania,"China, Hong Kong SAR",3304,2022,2.3435936
Lithuania,"China, Hong Kong SAR",6109,2022,3.170115
Lithuania,"China, Hong Kong SAR",8517,2022,30.27305
Lithuania,"China, Macao SAR",2106,2022,1.9856474
Lithuania,"China, Macao SAR",3304,2022,10.545344
Lithuania,"China, Macao SAR",6109,2022,5.999145
Lithuania,Colombia,6109,2022,15.137045
Lithuania,Colombia,8517,2022,9.582639
Lithuania,Colombia,9404,2022,0.53489405
Lithuania,"Congo, Dem. Rep. of the",8517,2022,40.890083
Lithuania,Costa Rica,2106,2022,0.68832505
Lithuania,Costa Rica,3304,2022,2.5481749
Lithuania,Costa Rica,6109,2022,3.510827
Lithuania,Costa Rica,8517,2022,9.760928
Lithuania,Costa Rica,9404,2022,1.1960324
Lithuania,Cote d'Ivoire,2106,2022,1.1405035
Lithuania,Cote d'Ivoire,8517,2022,17.775202
Lithuania,Cote d'Ivoire,9404,2022,0.78043085
Lithuania,Croatia,2106,2022,1.0264632
Lithuania,Croatia,3304,2022,6.094274
Lithuania,Croatia,6109,2022,3.585801
Lithuania,Croatia,8517,2022,11.480461
Lithuania,Croatia,9404,2022,1.1346982
Lithuania,Cyprus,2106,2022,0.73401845
Lithuania,Cyprus,3304,2022,1.3144292
Lithuania,Cyprus,6109,2022,2.3998318
Lithuania,Cyprus,8517,2022,11.452256
Lithuania,Cyprus,9404,2022,0.81786436
Lithuania,Czechia,2106,2022,1.3637003
Lithuania,Czechia,3304,2022,28.50899
Lithuania,Czechia,6109,2022,4.443799
Lithuania,Czechia,8517,2022,42.045547
Lithuania,Czechia,9404,2022,1.1085393
Lithuania,Denmark,2106,2022,0.8439406
Lithuania,Denmark,3304,2022,5.9394107
Lithuania,Denmark,6109,2022,3.374774
Lithuania,Denmark,8517,2022,24.57229
Lithuania,Denmark,9404,2022,0.7877247
Lithuania,Dominican Republic,6109,2022,6.8951197
Lithuania,Dominican Republic,8517,2022,6.077294
Lithuania,Dominican Republic,9404,2022,4.860137
Lithuania,Ecuador,8517,2022,32.37506
Lithuania,Egypt,2106,2022,1.1136938
Lithuania,Egypt,6109,2022,2.7314186
Lithuania,Egypt,8517,2022,9.351784
Lithuania,Egypt,9404,2022,0.67817056
Lithuania,El Salvador,2106,2022,1.2817045
Lithuania,El Salvador,6109,2022,2.5227907
Lithuania,El Salvador,8517,2022,7.5920067
Lithuania,Estonia,2106,2022,0.6949088
Lithuania,Estonia,6109,2022,6.8717113
Lithuania,Estonia,8517,2022,24.27897
Lithuania,Estonia,9404,2022,0.59331745
Lithuania,Eswatini,8517,2022,10.018325
Lithuania,Ethiopia,8517,2022,9.582639
Lithuania,Fiji,3304,2022,2.3257945
Lithuania,Fiji,6109,2022,2.9733057
Lithuania,Fiji,8517,2022,19.887499
Lithuania,Finland,2106,2022,13.008259
Lithuania,Finland,3304,2022,3.314053
Lithuania,Finland,6109,2022,15.285911
Lithuania,Finland,8517,2022,31.454138
Lithuania,Finland,9404,2022,10.772848
Lithuania,France,2106,2022,1.9460893
Lithuania,France,3304,2022,2.8424377
Lithuania,France,6109,2022,5.881489
Lithuania,France,8517,2022,11.66218
Lithuania,France,9404,2022,0.534496
Lithuania,French Polynesia,6109,2022,3.3281705
Lithuania,French Polynesia,8517,2022,13.960512
Lithuania,French Polynesia,9404,2022,12.575202
Lithuania,Gambia,8517,2022,5.7288194
Lithuania,Gambia,9404,2022,0.7512676
Lithuania,Georgia,2106,2022,1.0625631
Lithuania,Georgia,3304,2022,2.7180128
Lithuania,Georgia,6109,2022,3.848718
Lithuania,Georgia,8517,2022,26.63262
Lithuania,Georgia,9404,2022,0.738401
Lithuania,Germany,2106,2022,1.206894
Lithuania,Germany,3304,2022,3.0429914
Lithuania,Germany,6109,2022,6.2177925
Lithuania,Germany,8517,2022,17.15671
Lithuania,Germany,9404,2022,0.76300544
Lithuania,Ghana,8517,2022,8.367889
Lithuania,Ghana,9404,2022,0.68778986
Lithuania,Greece,2106,2022,1.1005086
Lithuania,Greece,3304,2022,0.95890754
Lithuania,Greece,6109,2022,4.005646
Lithuania,Greece,8517,2022,16.316143
Lithuania,Greenland,2106,2022,1.6250259
Lithuania,Greenland,6109,2022,4.5970078
Lithuania,Greenland,8517,2022,12.751823
Lithuania,Greenland,9404,2022,0.9479129
Lithuania,Grenada,8517,2022,8.20489
Lithuania,Guatemala,2106,2022,0.99499476
Lithuania,Guatemala,8517,2022,11.26282
Lithuania,Guyana,6109,2022,1.6637908
Lithuania,Guyana,8517,2022,11.36789
Lithuania,Honduras,2106,2022,0.94267654
Lithuania,Honduras,6109,2022,2.4910908
Lithuania,Honduras,8517,2022,7.32677
Lithuania,Honduras,9404,2022,0.777806
Lithuania,Hungary,2106,2022,0.67976713
Lithuania,Hungary,3304,2022,1.0252234
Lithuania,Hungary,6109,2022,1.6827543
Lithuania,Hungary,8517,2022,10.6032505
Lithuania,Hungary,9404,2022,0.5844471
Lithuania,Iceland,2106,2022,1.2681028
Lithuania,Iceland,3304,2022,2.4175875
Lithuania,Iceland,6109,2022,4.076307
Lithuania,Iceland,8517,2022,31.08339
Lithuania,Iceland,9404,2022,0.7065039
Lithuania,India,2106,2022,2.6846528
Lithuania,India,6109,2022,3.413375
Lithuania,India,8517,2022,28.744974
Lithuania,India,9404,2022,0.777806
Lithuania,Indonesia,2106,2022,2.2685912
Lithuania,Indonesia,3304,2022,1.2681024
Lithuania,Indonesia,6109,2022,12.445257
Lithuania,Indonesia,8517,2022,11.630741
Lithuania,Indonesia,9404,2022,1.1958579
Lithuania,Iran (Islamic Republic of),2106,2022,1.0545534
Lithuania,Iran (Islamic Republic of),8517,2022,8.136611
Lithuania,Ireland,2106,2022,0.6743045
Lithuania,Ireland,3304,2022,1.4618928
Lithuania,Ireland,6109,2022,2.9709914
Lithuania,Ireland,8517,2022,10.156599
Lithuania,Ireland,9404,2022,0.7586166
Lithuania,Israel,2106,2022,0.9251458
Lithuania,Israel,3304,2022,1.3136593
Lithuania,Israel,6109,2022,2.7787967
Lithuania,Israel,8517,2022,23.826561
Lithuania,Israel,9404,2022,11.671026
Lithuania,Italy,2106,2022,1.2239704
Lithuania,Italy,3304,2022,2.4026277
Lithuania,Italy,6109,2022,6.1223483
Lithuania,Italy,8517,2022,10.11002
Lithuania,Italy,9404,2022,0.48343417
Lithuania,Jamaica,8517,2022,9.311
Lithuania,Japan,2106,2022,1.5692525
Lithuania,Japan,3304,2022,1.7462058
Lithuania,Japan,6109,2022,5.61895
Lithuania,Japan,8517,2022,9.649466
Lithuania,Japan,9404,2022,0.6536421
Lithuania,Jordan,2106,2022,0.74623406
Lithuania,Jordan,8517,2022,11.49823
Lithuania,Jordan,9404,2022,0.7143616
Lithuania,Kazakhstan,2106,2022,0.9810197
Lithuania,Kazakhstan,3304,2022,2.1060612
Lithuania,Kazakhstan,6109,2022,6.2177925
Lithuania,Kazakhstan,8517,2022,9.574388
Lithuania,Kazakhstan,9404,2022,12.1056
Lithuania,Kenya,2106,2022,2.8062527
Lithuania,Kenya,3304,2022,4.3137307
Lithuania,Kenya,6109,2022,4.604489
Lithuania,Kenya,8517,2022,27.533854
Lithuania,"Korea, Republic of",2106,2022,3.4852743
Lithuania,"Korea, Republic of",3304,2022,4.431441
Lithuania,"Korea, Republic of",6109,2022,8.30631
Lithuania,"Korea, Republic of",8517,2022,24.807278
Lithuania,"Korea, Republic of",9404,2022,0.79037684
Lithuania,Kuwait,2106,2022,2.6668677
Lithuania,Kuwait,3304,2022,7.5384846
Lithuania,Kuwait,6109,2022,6.0749493
Lithuania,Kuwait,8517,2022,12.989055
Lithuania,Kuwait,9404,2022,0.5237275
Lithuania,Kyrgyzstan,2106,2022,1.2211453
Lithuania,Kyrgyzstan,3304,2022,2.6299977
Lithuania,Kyrgyzstan,6109,2022,1.5166352
Lithuania,Kyrgyzstan,8517,2022,33.243904
Lithuania,Kyrgyzstan,9404,2022,1.1201057
Lithuania,Latvia,2106,2022,1.2245637
Lithuania,Latvia,3304,2022,1.1510247
Lithuania,Latvia,8517,2022,29.54406
Lithuania,Lebanon,2106,2022,1.9402949
Lithuania,Lebanon,3304,2022,2.3998024
Lithuania,Lebanon,6109,2022,7.257728
Lithuania,Lebanon,8517,2022,8.6332855
Lithuania,Lebanon,9404,2022,0.71445435
Lithuania,Libya,2106,2022,0.9930185
Lithuania,Libya,6109,2022,1.7821273
Lithuania,Libya,8517,2022,7.32677
Lithuania,Luxembourg,2106,2022,1.2886451
Lithuania,Luxembourg,3304,2022,4.8690357
Lithuania,Luxembourg,6109,2022,3.0115254
Lithuania,Luxembourg,8517,2022,12.351833
Lithuania,Luxembourg,9404,2022,10.770022
Lithuania,Madagascar,3304,2022,1.5228153
Lithuania,Madagascar,6109,2022,6.131705
Lithuania,Madagascar,8517,2022,10.336627
Lithuania,Madagascar,9404,2022,0.7034567
Lithuania,Malawi,8517,2022,26.18599
Lithuania,Malaysia,8517,2022,10.570989
Lithuania,Malaysia,9404,2022,0.6837371
Lithuania,Maldives,2106,2022,0.9176691
Lithuania,Maldives,6109,2022,2.571028
Lithuania,Maldives,8517,2022,11.978552
Lithuania,Maldives,9404,2022,4.1725583
Lithuania,Mali,8517,2022,7.090868
Lithuania,Malta,2106,2022,2.4809873
Lithuania,Malta,3304,2022,35.968483
Lithuania,Malta,8517,2022,11.893514
Lithuania,Malta,9404,2022,9.639659
Lithuania,Mauritania,8517,2022,5.976235
Lithuania,Mauritius,2106,2022,1.9402949
Lithuania,Mauritius,3304,2022,2.929112
Lithuania,Mauritius,6109,2022,2.529613
Lithuania,Mauritius,8517,2022,14.942677
Lithuania,Mauritius,9404,2022,0.9025684
Lithuania,"Moldova, Republic of",2106,2022,1.1458663
Lithuania,"Moldova, Republic of",3304,2022,1.0086929
Lithuania,"Moldova, Republic of",6109,2022,6.357171
Lithuania,"Moldova, Republic of",8517,2022,30.779673
Lithuania,"Moldova, Republic of",9404,2022,0.80347544
Lithuania,Mongolia,2106,2022,2.705576
Lithuania,Mongolia,3304,2022,5.344718
Lithuania,Mongolia,6109,2022,3.6357853
Lithuania,Mongolia,8517,2022,13.675245
Lithuania,Mongolia,9404,2022,9.724861
Lithuania,Montenegro,2106,2022,1.13491
Lithuania,Montenegro,3304,2022,3.462342
Lithuania,Montenegro,6109,2022,4.5970078
Lithuania,Montenegro,8517,2022,29.865393
Lithuania,Montenegro,9404,2022,9.724861
Lithuania,Morocco,2106,2022,2.7703643
Lithuania,Morocco,6109,2022,8.409169
Lithuania,Morocco,8517,2022,15.259721
Lithuania,Morocco,9404,2022,0.76144177
Lithuania,Mozambique,8517,2022,26.667625
Lithuania,Myanmar,2106,2022,2.2835507
Lithuania,Myanmar,8517,2022,15.926449
Lithuania,Namibia,6109,2022,1.5530318
Lithuania,Namibia,8517,2022,21.218678
Lithuania,Nepal,6109,2022,4.604489
Lithuania,Nepal,8517,2022,23.321344
Lithuania,Netherlands (Kingdom of the),2106,2022,1.2078756
Lithuania,Netherlands (Kingdom of the),3304,2022,1.7380241
Lithuania,Netherlands (Kingdom of the),6109,2022,3.5145068
Lithuania,Netherlands (Kingdom of the),8517,2022,11.480461
Lithuania,Netherlands (Kingdom of the),9404,2022,0.774344
Lithuania,New Zealand,2106,2022,0.88946617
Lithuania,New Zealand,6109,2022,3.4912047
Lithuania,New Zealand,8517,2022,6.9471397
Lithuania,New Zealand,9404,2022,0.76995534
Lithuania,Nicaragua,8517,2022,7.012287
Lithuania,Niger,8517,2022,6.9617662
Lithuania,Nigeria,6109,2022,1.7008904
Lithuania,Nigeria,8517,2022,10.107194
Lithuania,North Macedonia,2106,2022,1.13491
Lithuania,North Macedonia,3304,2022,4.94603
Lithuania,North Macedonia,6109,2022,4.04713
Lithuania,North Macedonia,8517,2022,45.380363
Lithuania,North Macedonia,9404,2022,0.7824264
Lithuania,Norway,2106,2022,1.0995346
Lithuania,Norway,3304,2022,3.41303
Lithuania,Norway,6109,2022,5.1064253
Lithuania,Norway,8517,2022,11.348477
Lithuania,Norway,9404,2022,0.7824264
Lithuania,Oman,3304,2022,3.9557588
Lithuania,Oman,6109,2022,1.6471211
Lithuania,Oman,8517,2022,16.989363
Lithuania,Oman,9404,2022,2.4121988
Lithuania,Pakistan,3304,2022,1.0189165
Lithuania,Pakistan,6109,2022,3.412403
Lithuania,Pakistan,8517,2022,11.821334
Lithuania,Panama,2106,2022,0.9610191
Lithuania,Panama,6109,2022,2.3727973
Lithuania,Panama,8517,2022,6.122461
Lithuania,Panama,9404,2022,11.919974
Lithuania,Paraguay,8517,2022,29.418118
Lithuania,Peru,2106,2022,0.98472357
Lithuania,Peru,3304,2022,1.2681024
Lithuania,Peru,6109,2022,4.1781983
Lithuania,Peru,8517,2022,6.5018263
Lithuania,Peru,9404,2022,1.1433883
Lithuania,Philippines,6109,2022,2.9103134
Lithuania,Philippines,8517,2022,7.3098555
Lithuania,Philippines,9404,2022,0.74918383
Lithuania,Poland,2106,2022,0.6878331
Lithuania,Poland,3304,2022,2.8075123
Lithuania,Poland,6109,2022,4.1781983
Lithuania,Poland,8517,2022,17.50647
Lithuania,Poland,9404,2022,0.80347544
Lithuania,Portugal,2106,2022,1.2250793
Lithuania,Portugal,8517,2022,5.6436152
Lithuania,Qatar,2106,2022,0.6791714
Lithuania,Qatar,3304,2022,1.096095
Lithuania,Qatar,6109,2022,2.9733057
Lithuania,Qatar,8517,2022,23.165005
Lithuania,Qatar,9404,2022,0.4588531
Lithuania,Romania,2106,2022,1.8220009
Lithuania,Romania,6109,2022,2.8597586
Lithuania,Romania,8517,2022,7.0668178
Lithuania,Romania,9404,2022,4.304453
Lithuania,Russian Federation,2106,2022,0.7586614
Lithuania,Russian Federation,3304,2022,1.8376108
Lithuania,Russian Federation,6109,2022,7.5654416
Lithuania,Russian Federation,8517,2022,9.9297695
Lithuania,Russian Federation,9404,2022,0.7824264
Lithuania,Rwanda,2106,2022,1.0351288
Lithuania,Rwanda,8517,2022,60.55049
Lithuania,Rwanda,9404,2022,0.83029336
Lithuania,Saint Lucia,8517,2022,17.775202
Lithuania,Saint Vincent and the Grenadines,8517,2022,9.53463
Lithuania,Samoa,8517,2022,14.890423
Lithuania,Saudi Arabia,2106,2022,1.1575011
Lithuania,Saudi Arabia,3304,2022,3.2100027
Lithuania,Saudi Arabia,6109,2022,12.072291
Lithuania,Saudi Arabia,8517,2022,27.206871
Lithuania,Saudi Arabia,9404,2022,0.53167087
Lithuania,Senegal,3304,2022,1.0217416
Lithuania,Senegal,8517,2022,28.177313
Lithuania,Serbia,2106,2022,5.6268244
Lithuania,Serbia,3304,2022,18.757708
Lithuania,Serbia,6109,2022,22.692436
Lithuania,Serbia,8517,2022,25.632782
Lithuania,Serbia,9404,2022,0.7586166
Lithuania,Seychelles,8517,2022,12.00838
Lithuania,Seychelles,9404,2022,0.84218115
Lithuania,Singapore,2106,2022,1.2709279
Lithuania,Singapore,3304,2022,2.3323982
Lithuania,Singapore,6109,2022,3.3207603
Lithuania,Singapore,8517,2022,6.4714584
Lithuania,Singapore,9404,2022,0.52507806
Lithuania,Slovakia,2106,2022,1.543732
Lithuania,Slovakia,3304,2022,1.153884
Lithuania,Slovakia,6109,2022,14.818415
Lithuania,Slovakia,8517,2022,53.97801
Lithuania,Slovakia,9404,2022,0.6955063
Lithuania,Slovenia,8517,2022,6.486084
Lithuania,Spain,2106,2022,0.712261
Lithuania,Spain,3304,2022,0.9581964
Lithuania,Spain,6109,2022,2.3284037
Lithuania,Spain,8517,2022,13.229063
Lithuania,Spain,9404,2022,0.68837625
Lithuania,Sri Lanka,2106,2022,0.8658815
Lithuania,Sri Lanka,6109,2022,4.9164295
Lithuania,Sri Lanka,8517,2022,10.44582
Lithuania,State of Palestine,6109,2022,3.0489962
Lithuania,State of Palestine,8517,2022,7.8922076
Lithuania,Suriname,8517,2022,9.186083
Lithuania,"Switzerland, Liechtenstein",2106,2022,2.9582298
Lithuania,"Switzerland, Liechtenstein",3304,2022,5.968689
Lithuania,"Switzerland, Liechtenstein",6109,2022,7.1731243
Lithuania,"Switzerland, Liechtenstein",8517,2022,24.177814
Lithuania,"Switzerland, Liechtenstein",9404,2022,0.7965731
Lithuania,Tajikistan,2106,2022,1.212264
Lithuania,Tajikistan,3304,2022,1.2811972
Lithuania,Tajikistan,6109,2022,2.9780521
Lithuania,Tajikistan,8517,2022,6.598143
Lithuania,Tajikistan,9404,2022,11.663806
Lithuania,"Tanzania, United Republic of",8517,2022,13.05017
Lithuania,Thailand,2106,2022,0.7614866
Lithuania,Thailand,3304,2022,2.1088865
Lithuania,Thailand,6109,2022,5.302144
Lithuania,Thailand,8517,2022,14.292572
Lithuania,Thailand,9404,2022,0.77391297
Lithuania,Trinidad and Tobago,8517,2022,21.311266
Lithuania,Trinidad and Tobago,9404,2022,9.727687
Lithuania,Tunisia,3304,2022,1.3443428
Lithuania,Tunisia,6109,2022,4.001152
Lithuania,Tunisia,8517,2022,10.59163
Lithuania,Turkiye,2106,2022,0.7741148
Lithuania,Turkiye,6109,2022,4.5693088
Lithuania,Turkiye,8517,2022,88.661255
Lithuania,Turkiye,9404,2022,34.563667
Lithuania,Uganda,6109,2022,2.493916
Lithuania,Uganda,8517,2022,9.2176895
Lithuania,Ukraine,2106,2022,1.2078756
Lithuania,Ukraine,3304,2022,1.8224384
Lithuania,Ukraine,6109,2022,5.896918
Lithuania,Ukraine,8517,2022,11.3821535
Lithuania,Ukraine,9404,2022,0.5821182
Lithuania,United Arab Emirates,2106,2022,1.3153509
Lithuania,United Arab Emirates,3304,2022,10.466596
Lithuania,United Arab Emirates,6109,2022,6.9214244
Lithuania,United Arab Emirates,8517,2022,10.856974
Lithuania,United Arab Emirates,9404,2022,0.45549726
Lithuania,United Kingdom,2106,2022,0.8135638
Lithuania,United Kingdom,3304,2022,1.0429419
Lithuania,United Kingdom,6109,2022,6.289303
Lithuania,United Kingdom,8517,2022,26.123125
Lithuania,United Kingdom,9404,2022,0.7051677
Lithuania,United States of America,2106,2022,1.2432481
Lithuania,United States of America,3304,2022,1.3194882
Lithuania,United States of America,6109,2022,4.443799
Lithuania,United States of America,8517,2022,6.9925604
Lithuania,United States of America,9404,2022,0.7051677
Lithuania,Uruguay,6109,2022,3.4582999
Lithuania,Uruguay,8517,2022,10.420962
Lithuania,Uruguay,9404,2022,0.986499
Lithuania,Uzbekistan,2106,2022,1.0776435
Lithuania,Uzbekistan,3304,2022,2.0049205
Lithuania,Uzbekistan,6109,2022,4.236664
Lithuania,Uzbekistan,8517,2022,27.16083
Lithuania,Uzbekistan,9404,2022,0.9348319
Lithuania,Viet Nam,2106,2022,0.8883209
Lithuania,Viet Nam,6109,2022,2.817044
Lithuania,Viet Nam,8517,2022,22.938135
Lithuania,Viet Nam,9404,2022,1.0075326
Lithuania,Zambia,8517,2022,26.051712
Lithuania,Zimbabwe,8517,2022,11.25017
Luxembourg,Algeria,3304,2022,1.1650795
Luxembourg,Algeria,8517,2022,8.0421715
Luxembourg,Andorra,2106,2022,0.89194745
Luxembourg,Andorra,6109,2022,1.6367016
Luxembourg,Andorra,8517,2022,16.9955
Luxembourg,Andorra,9404,2022,9.808548
Luxembourg,Angola,2106,2022,1.2002329
Luxembourg,Angola,3304,2022,1.1137811
Luxembourg,Angola,8517,2022,29.876015
Luxembourg,Antigua and Barbuda,2106,2022,0.7639406
Luxembourg,Argentina,3304,2022,4.177733
Luxembourg,Argentina,8517,2022,127.229164
Luxembourg,Armenia,3304,2022,1.7818334
Luxembourg,Armenia,8517,2022,12.931411
Luxembourg,Australia,2106,2022,1.1630163
Luxembourg,Australia,3304,2022,1.0198883
Luxembourg,Australia,8517,2022,7.992267
Luxembourg,Austria,2106,2022,3.0166824
Luxembourg,Austria,3304,2022,1.1650795
Luxembourg,Austria,6109,2022,11.573064
Luxembourg,Austria,8517,2022,14.826533
Luxembourg,Austria,9404,2022,9.808548
Luxembourg,Azerbaijan,3304,2022,1.9008098
Luxembourg,Azerbaijan,8517,2022,55.81971
Luxembourg,Bahamas,2106,2022,2.3289647
Luxembourg,Bahamas,3304,2022,1.1361767
Luxembourg,Bahamas,8517,2022,28.600039
Luxembourg,Bahrain,2106,2022,5.0398846
Luxembourg,Bahrain,3304,2022,2.7871177
Luxembourg,Bahrain,8517,2022,20.981745
Luxembourg,Barbados,2106,2022,5.316134
Luxembourg,Belarus,2106,2022,1.0530583
Luxembourg,Belarus,3304,2022,1.7578856
Luxembourg,Belarus,8517,2022,23.36997
Luxembourg,Belgium,2106,2022,1.2008685
Luxembourg,Belgium,3304,2022,5.3085065
Luxembourg,Belgium,6109,2022,5.5345545
Luxembourg,Belgium,8517,2022,9.825081
Luxembourg,Belgium,9404,2022,32.32045
Luxembourg,Bolivia (Plurinational State of),3304,2022,1.7967824
Luxembourg,Bolivia (Plurinational State of),8517,2022,9.170263
Luxembourg,Bosnia and Herzegovina,3304,2022,1.3248547
Luxembourg,Bosnia and Herzegovina,8517,2022,18.51928
Luxembourg,Botswana,6109,2022,2.659998
Luxembourg,Botswana,8517,2022,51.89956
Luxembourg,Brazil,2106,2022,1.0735303
Luxembourg,Brazil,3304,2022,0.9149259
Luxembourg,Brazil,6109,2022,1.3740363
Luxembourg,Brazil,8517,2022,8.397629
Luxembourg,Brunei Darussalam,3304,2022,1.2438731
Luxembourg,Brunei Darussalam,8517,2022,19.3581
Luxembourg,Bulgaria,2106,2022,1.6709602
Luxembourg,Bulgaria,3304,2022,1.6483135
Luxembourg,Bulgaria,8517,2022,45.380363
Luxembourg,Burundi,8517,2022,10.120819
Luxembourg,Cabo Verde,3304,2022,1.6436099
Luxembourg,Cabo Verde,8517,2022,20.212109
Luxembourg,Cabo Verde,9404,2022,0.8135449
Luxembourg,Cambodia,2106,2022,1.102547
Luxembourg,Cambodia,8517,2022,25.674862
Luxembourg,Cameroon,3304,2022,1.2986362
Luxembourg,Cameroon,6109,2022,4.1288066
Luxembourg,Cameroon,8517,2022,6.8510857
Luxembourg,Cameroon,9404,2022,0.5418795
Luxembourg,Chile,2106,2022,2.8174481
Luxembourg,Chile,3304,2022,0.86712
Luxembourg,Chile,6109,2022,3.4648674
Luxembourg,Chile,8517,2022,29.336128
Luxembourg,Chile,9404,2022,10.540184
Luxembourg,China,2106,2022,7.800177
Luxembourg,China,3304,2022,6.180431
Luxembourg,China,6109,2022,7.692126
Luxembourg,China,8517,2022,15.007119
Luxembourg,China,9404,2022,12.019728
Luxembourg,"China, Hong Kong SAR",2106,2022,1.7430729
Luxembourg,"China, Hong Kong SAR",3304,2022,2.3435936
Luxembourg,"China, Hong Kong SAR",6109,2022,3.170115
Luxembourg,"China, Hong Kong SAR",8517,2022,12.971847
Luxembourg,"China, Hong Kong SAR",9404,2022,0.79595786
Luxembourg,Colombia,3304,2022,1.5585188
Luxembourg,Colombia,8517,2022,21.027683
Luxembourg,"Congo, Dem. Rep. of the",8517,2022,6.6638126
Luxembourg,"Congo, Dem. Rep. of the",9404,2022,0.8456201
Luxembourg,Costa Rica,2106,2022,1.5615987
Luxembourg,Costa Rica,3304,2022,1.7096477
Luxembourg,Costa Rica,6109,2022,4.1288066
Luxembourg,Costa Rica,8517,2022,13.984238
Luxembourg,Cote d'Ivoire,8517,2022,28.263338
Luxembourg,Croatia,2106,2022,2.7322445
